id|entrez_gene_id|hugo_symbol
1339|1727|CYB5R3
1340|1728|NQO1
1341|1729|DIAPH1
1342|1730|DIAPH2
1343|1731|SEPTIN1
1344|1733|DIO1
1345|1734|DIO2
1346|1735|DIO3
1347|1736|DKC1
1348|1737|DLAT
1349|1738|DLD
1350|1739|DLG1
1351|1740|DLG2
1352|1741|DLG3
1353|1742|DLG4
1354|1743|DLST
1355|1744|DLSTP1
1356|1745|DLX1
1357|1746|DLX2
1358|1747|DLX3
1359|1748|DLX4
1360|1749|DLX5
1361|1750|DLX6
1362|1755|DMBT1
1363|1756|DMD
1364|1757|SARDH
1365|1758|DMP1
1366|1759|DNM1
1367|1760|DMPK
1368|1761|DMRT1
1369|1762|DMWD
1370|1763|DNA2
1371|1767|DNAH5
1372|1768|DNAH6
1373|1769|DNAH8
1374|1770|DNAH9
1375|1773|DNASE1
1376|1774|DNASE1L1
1377|1775|DNASE1L2
1378|1776|DNASE1L3
1379|1777|DNASE2
1380|1778|DYNC1H1
1381|1780|DYNC1I1
1382|1781|DYNC1I2
1383|1783|DYNC1LI2
1384|1785|DNM2
1385|1786|DNMT1
1386|1787|TRDMT1
1387|1788|DNMT3A
1388|1789|DNMT3B
1389|1791|DNTT
1390|1793|DOCK1
1391|1794|DOCK2
1392|1795|DOCK3
1393|1796|DOK1
1394|1797|DXO
1395|1798|DPAGT1
1396|1800|DPEP1
1397|1801|DPH1
1398|1802|DPH2
1399|1803|DPP4
1400|1804|DPP6
1401|1805|DPT
1402|1806|DPYD
1403|1807|DPYS
1404|1808|DPYSL2
1405|1809|DPYSL3
1406|1810|DR1
1407|1811|SLC26A3
1408|1812|DRD1
1409|1813|DRD2
1410|1814|DRD3
1411|1815|DRD4
1412|1816|DRD5
1413|1817|DRD5P1
1414|1818|DRD5P2
1415|1819|DRG2
1416|1820|ARID3A
1417|1821|DRP2
1418|1822|ATN1
1419|1823|DSC1
1420|1824|DSC2
1421|1825|DSC3
1422|1826|DSCAM
1423|1827|RCAN1
1424|1828|DSG1
1425|1829|DSG2
1426|1830|DSG3
1427|1831|TSC22D3
1428|1832|DSP
1429|1833|EPYC
1430|1834|DSPP
1431|1836|SLC26A2
1432|1837|DTNA
1433|1838|DTNB
1434|1839|HBEGF
1435|1840|DTX1
1436|1841|DTYMK
1437|1842|ECM2
1438|1843|DUSP1
1439|1844|DUSP2
1440|1845|DUSP3
1441|1846|DUSP4
1442|1847|DUSP5
1443|1848|DUSP6
1444|1849|DUSP7
1445|1850|DUSP8
1446|1852|DUSP9
1447|1854|DUT
1448|1855|DVL1
1449|1856|DVL2
1450|1857|DVL3
1451|1859|DYRK1A
1452|1861|TOR1A
1453|1869|E2F1
1454|1870|E2F2
1455|1871|E2F3
1456|1872|E2F3P1
1457|1874|E2F4
1458|1875|E2F5
1459|1876|E2F6
1460|1877|E4F1
1461|1879|EBF1
1462|1880|GPR183
1463|1888|EBVS1
1464|1889|ECE1
1465|1890|TYMP
1466|1891|ECH1
1467|1892|ECHS1
1468|1893|ECM1
1469|1894|ECT2
1470|1896|EDA
1471|1901|S1PR1
1472|1902|LPAR1
1473|1903|S1PR3
1474|1906|EDN1
1475|1907|EDN2
1476|1908|EDN3
1477|1909|EDNRA
1478|1910|EDNRB
1479|1911|PHC1
1480|1912|PHC2
1481|1915|EEF1A1
1482|1917|EEF1A2
1483|1918|EEF1A1P43
1484|1932|EEF1B2P1
1485|1933|EEF1B2
1486|1934|EEF1B2P2
1487|1936|EEF1D
1488|1937|EEF1G
1489|1938|EEF2
1490|1939|EIF2D
1491|1942|EFNA1
1492|1943|EFNA2
1493|1944|EFNA3
1494|1945|EFNA4
1495|1946|EFNA5
1496|1947|EFNB1
1497|1948|EFNB2
1498|1949|EFNB3
1499|1950|EGF
1500|1951|CELSR3
1501|1952|CELSR2
1502|1953|MEGF6
1503|1954|MEGF8
1504|1955|MEGF9
1505|1956|EGFR
1506|1958|EGR1
1507|1959|EGR2
1508|1960|EGR3
1509|1961|EGR4
1510|1962|EHHADH
1511|1964|EIF1AX
1512|1965|EIF2S1
1513|1967|EIF2B1
1514|1968|EIF2S3
1515|1969|EPHA2
1516|1973|EIF4A1
1517|1974|EIF4A2
1518|1975|EIF4B
1519|1977|EIF4E
1520|1978|EIF4EBP1
1521|1979|EIF4EBP2
1522|1980|EIF4EP1
1523|1981|EIF4G1
1524|1982|EIF4G2
1525|1983|EIF5
1526|1984|EIF5A
1527|1986|EIF5AP2
1528|1987|EIF5AP3
1529|1990|CELA1
1530|1991|ELANE
1531|1992|SERPINB1
1532|1993|ELAVL2
1533|1994|ELAVL1
1534|1995|ELAVL3
1535|1996|ELAVL4
1536|1997|ELF1
1537|1998|ELF2
1538|1999|ELF3
1539|2000|ELF4
1540|2001|ELF5
1541|2002|ELK1
1542|2003|ELK2AP
1543|2004|ELK3
1544|2005|ELK4
1545|2006|ELN
1546|2009|EML1
1547|2010|EMD
1548|2011|MARK2
1549|2012|EMP1
1550|2013|EMP2
1551|2014|EMP3
1552|2015|ADGRE1
1553|2016|EMX1
1554|2017|CTTN
1555|2018|EMX2
1556|2019|EN1
1557|2020|EN2
1558|2021|ENDOG
1559|2022|ENG
1560|2023|ENO1
1561|2025|ENO1P1
1562|2026|ENO2
1563|2027|ENO3
1564|2028|ENPEP
1565|2029|ENSA
1566|2030|SLC29A1
1567|2033|EP300
1568|2034|EPAS1
1569|2035|EPB41
1570|2036|EPB41L1
1571|2037|EPB41L2
1572|2038|EPB42
1573|2039|DMTN
1574|2040|STOM
1575|2041|EPHA1
1576|2042|EPHA3
1577|2043|EPHA4
1578|2044|EPHA5
1579|2045|EPHA7
1580|2046|EPHA8
1581|2047|EPHB1
1582|2048|EPHB2
1583|2049|EPHB3
1584|2050|EPHB4
1585|2051|EPHB6
1586|2052|EPHX1
1587|2053|EPHX2
1588|2054|STX2
1589|2055|CLN8
1590|2056|EPO
1591|2057|EPOR
1592|2058|EPRS1
1593|2059|EPS8
1594|2060|EPS15
1595|2063|NR2F6
1596|2064|ERBB2
1597|2065|ERBB3
1598|2066|ERBB4
1599|2067|ERCC1
1600|2068|ERCC2
1601|2069|EREG
1602|2070|EYA4
1603|2071|ERCC3
1604|2072|ERCC4
1605|2073|ERCC5
1606|2074|ERCC6
1607|2077|ERF
1608|2078|ERG
1609|2079|ERH
1610|2081|ERN1
1611|2086|ERV3-1
1612|2090|ESA4
1613|2091|FBL
1614|2096|ESAT
1615|2097|ESB3
1616|2098|ESD
1617|2099|ESR1
1618|2100|ESR2
1619|2101|ESRRA
1620|2103|ESRRB
1621|2104|ESRRG
1622|2107|ETF1
1623|2108|ETFA
1624|2109|ETFB
1625|2110|ETFDH
1626|2113|ETS1
1627|2114|ETS2
1628|2115|ETV1
1629|2116|ETV2
1630|2117|ETV3
1631|2118|ETV4
1632|2119|ETV5
1633|2120|ETV6
1634|2121|EVC
1635|2122|MECOM
1636|2123|EVI2A
1637|2124|EVI2B
1638|2125|EVPL
1639|2128|EVX1
1640|2130|EWSR1
1641|2131|EXT1
1642|2132|EXT2
1643|2133|EXT3
1644|2134|EXTL1
1645|2135|EXTL2
1646|2137|EXTL3
1647|2138|EYA1
1648|2139|EYA2
1649|2140|EYA3
1650|2145|EZH1
1651|2146|EZH2
1652|2147|F2
1653|2149|F2R
1654|2150|F2RL1
1655|2151|F2RL2
1656|2152|F3
1657|2153|F5
1658|2155|F7
1659|2156|F7R
1660|2157|F8
1661|2158|F9
1662|2159|F10
1663|2160|F11
1664|2161|F12
1665|2162|F13A1
1666|2165|F13B
1667|2166|FAAH
1668|2167|FABP4
1669|2168|FABP1
1670|2169|FABP2
1671|2170|FABP3
1672|2171|FABP5
1673|2172|FABP6
1674|2173|FABP7
1675|2175|FANCA
1676|2176|FANCC
1677|2177|FANCD2
1678|2178|FANCE
1679|2180|ACSL1
1680|2181|ACSL3
1681|2182|ACSL4
1682|2184|FAH
1683|2185|PTK2B
1684|2186|BPTF
1685|2187|FANCB
1686|2188|FANCF
1687|2189|FANCG
1688|2191|FAP
1689|2192|FBLN1
1690|2193|FARSA
1691|2194|FASN
1692|2195|FAT1
1693|2196|FAT2
1694|2197|FAU
1695|2199|FBLN2
1696|2200|FBN1
1697|2201|FBN2
1698|2202|EFEMP1
1699|2203|FBP1
1700|2204|FCAR
1701|2205|FCER1A
1702|2206|MS4A2
1703|2207|FCER1G
1704|2208|FCER2
1705|2209|FCGR1A
1706|2210|FCGR1BP
1707|2212|FCGR2A
1708|2213|FCGR2B
1709|2214|FCGR3A
1710|2215|FCGR3B
1711|2216|FDX1P2
1712|2217|FCGRT
1713|2218|FKTN
1714|2219|FCN1
1715|2220|FCN2
1716|2222|FDFT1
1717|2224|FDPS
1718|2227|FDPSP3
1719|2228|FDPSP4
1720|2229|FDPSP5
1721|2230|FDX1
1722|2231|FDX1P1
1723|2232|FDXR
1724|2235|FECH
1725|2236|FECHP1
1726|2237|FEN1
1727|2239|GPC4
1728|2241|FER
1729|2242|FES
1730|2243|FGA
1731|2244|FGB
1732|2245|FGD1
1733|2246|FGF1
1734|2247|FGF2
1735|2248|FGF3
1736|2249|FGF4
1737|2250|FGF5
1738|2251|FGF6
1739|2252|FGF7
1740|2253|FGF8
1741|2254|FGF9
1742|2255|FGF10
1743|2256|FGF11
1744|2257|FGF12
1745|2258|FGF13
1746|2259|FGF14
1747|2260|FGFR1
1748|2261|FGFR3
1749|2262|GPC5
1750|2263|FGFR2
1751|2264|FGFR4
1752|2266|FGG
1753|2267|FGL1
1754|2268|FGR
1755|2271|FH
1756|2272|FHIT
1757|2273|FHL1
1758|2274|FHL2
1759|2275|FHL3
1760|2277|VEGFD
1761|2280|FKBP1A
1762|2281|FKBP1B
1763|2282|FKBP1AP1
1764|2283|FKBP1AP2
1765|2284|FKBP1AP3
1766|2285|FKBP1AP4
1767|2286|FKBP2
1768|2287|FKBP3
1769|2288|FKBP4
1770|2289|FKBP5
1771|2290|FOXG1
1772|2294|FOXF1
1773|2295|FOXF2
1774|2296|FOXC1
1775|2297|FOXD1
1776|2298|FOXD4
1777|2299|FOXI1
1778|2300|FOXL1
1779|2301|FOXE3
1780|2302|FOXJ1
1781|2303|FOXC2
1782|2304|FOXE1
1783|2305|FOXM1
1784|2306|FOXD2
1785|2307|FOXS1
1786|2308|FOXO1
1787|2309|FOXO3
1788|2310|FOXO3B
1789|2311|FOXO1B
1790|2312|FLG
1791|2313|FLI1
1792|2314|FLII
1793|2315|MLANA
1794|2316|FLNA
1795|2317|FLNB
1796|2318|FLNC
1797|2319|FLOT2
1798|2321|FLT1
1799|2322|FLT3
1800|2323|FLT3LG
1801|2324|FLT4
1802|2326|FMO1
1803|2327|FMO2
1804|2328|FMO3
1805|2329|FMO4
1806|2330|FMO5
1807|2331|FMOD
1808|2332|FMR1
1809|2334|AFF2
1810|2335|FN1
1811|2339|FNTA
1812|2341|FNTAP2
1813|2342|FNTB
1814|2346|FOLH1
1815|2348|FOLR1
1816|2350|FOLR2
1817|2352|FOLR3
1818|2353|FOS
1819|2354|FOSB
1820|2355|FOSL2
1821|2356|FPGS
1822|2357|FPR1
1823|2358|FPR2
1824|2359|FPR3
1825|2360|FRA1A
1826|2361|FRA1B
1827|2362|FRA1C
1828|2363|FRA1D
1829|2364|FRA1E
1830|2365|FRA1F
1831|2366|FRA1G
1832|2367|FRA1H
1833|2368|FRA1I
1834|2369|FRA1J
1835|2370|FRA1K
1836|2371|FRA1L
1837|2372|FRA1M
1838|2374|FRA2B
1839|2375|FRA2C
1840|2376|FRA2D
1841|2377|FRA2E
1842|2378|FRA2F
1843|2379|FRA2G
1844|2380|FRA2H
1845|2381|FRA2I
1846|2382|FRA2J
1847|2383|FRA2K
1848|2384|FRA3A
1849|2386|FRA3C
1850|2387|FRA3D
1851|2388|FRA4A
1852|2389|FRA4B
1853|2390|FRA4C
1854|2391|FRA4D
1855|2393|FRA5A
1856|2394|FRA5B
1857|2395|FXN
1858|2396|FRA5C
1859|2397|FRA5D
1860|2398|FRA5E
1861|2399|FRA5F
1862|2400|FRA5G
1863|2401|FRA6A
1864|2402|FRA6B
1865|2403|FRA6C
1866|2404|FRA6D
1867|2405|FRA6E
1868|2406|FRA6F
1869|2407|FRA6G
1870|2409|FRA7B
1871|2410|FRA7C
1872|2411|FRA7D
1873|2412|FRA7E
1874|2413|FRA7F
1875|2414|FRA7G
1876|2415|FRA7H
1877|2416|FRA7I
1878|2417|FRA7J
1879|2418|FRA8A
1880|2419|FRA8B
1881|2421|FRA8C
1882|2422|FRA8D
1883|2423|FRA8E
1884|2425|FRA9A
1885|2426|FRA9B
1886|2427|FRA9C
1887|2428|FRA9D
1888|2429|FRA9E
1889|2430|FRA9F
1890|2433|FRA10C
1891|2434|FRA10D
1892|2435|FRA10E
1893|2436|FRA10F
1894|2437|FRA10G
1895|2440|FRA11C
1896|2441|FRA11D
1897|2442|FRA11E
1898|2443|FRA11F
1899|2444|FRK
1900|2445|FRA11G
1901|2446|FRA11H
1902|2447|FRA11I
1903|2449|FRA12B
1904|2450|FRA12C
1905|2451|FRA12D
1906|2452|FRA12E
1907|2453|FRA13A
1908|2454|FRA13B
1909|2455|FRA13C
1910|2456|FRA13D
1911|2457|FRA14B
1912|2458|FRA14C
1913|2459|FRA15A
1914|2462|FRA16C
1915|2463|FRA16D
1916|2464|FRA16E
1917|2465|FRA17A
1918|2466|FRA17B
1919|2467|FRA18A
1920|2468|FRA18B
1921|2469|FRA19A
1922|2470|FRA19B
1923|2471|FRA20A
1924|2472|FRA20B
1925|2473|FRA22A
1926|2474|FRA22B
1927|2475|MTOR
1928|2478|FRAXB
1929|2479|FRAXC
1930|2480|FRAXD
1931|2483|FRG1
1932|2487|FRZB
1933|2488|FSHB
1934|2491|CENPI
1935|2492|FSHR
1936|2494|NR5A2
1937|2495|FTH1
1938|2496|FTH1P1
1939|2497|FTH1P2
1940|2498|FTH1P3
1941|2499|FTH1P4
1942|2500|FTH1P7
1943|2501|FTH1P8
1944|2502|FTH1P10
1945|2503|FTH1P11
1946|2504|FTH1P12
1947|2507|FTH1P15
1948|2508|FTH1P16
1949|2509|FTH1P5
1950|2510|FTH1P21
1951|2512|FTL
1952|2515|ADAM2
1953|2516|NR5A1
1954|2517|FUCA1
1955|2518|FUCA1P1
1956|2519|FUCA2
1957|2520|GAST
1958|2521|FUS
1959|2523|FUT1
1960|2524|FUT2
1961|2525|FUT3
1962|2526|FUT4
1963|2527|FUT5
1964|2528|FUT6
1965|2529|FUT7
1966|2530|FUT8
1967|2531|KDSR
1968|2532|ACKR1
1969|2533|FYB1
1970|2534|FYN
1971|2535|FZD2
1972|2537|IFI6
1973|2538|G6PC1
1974|2539|G6PD
1975|2541|G6PR
1976|2542|SLC37A4
1977|2543|GAGE1
1978|2547|XRCC6
1979|2548|GAA
1980|2549|GAB1
1981|2550|GABBR1
1982|2551|GABPA
1983|2553|GABPB1
1984|2554|GABRA1
1985|2555|GABRA2
1986|2556|GABRA3
1987|2557|GABRA4
1988|2558|GABRA5
1989|2559|GABRA6
1990|2560|GABRB1
1991|2561|GABRB2
1992|2562|GABRB3
1993|2563|GABRD
1994|2564|GABRE
1995|2565|GABRG1
1996|2566|GABRG2
1997|2567|GABRG3
1998|2568|GABRP
1999|2569|GABRR1
2000|2570|GABRR2
2001|2571|GAD1
2002|2572|GAD2
2003|2574|GAGE2C
2004|2575|GAGE3
2005|2576|GAGE4
2006|2577|GAGE5
2007|2578|GAGE6
2008|2579|GAGE7
2009|2580|GAK
2010|2581|GALC
2011|2582|GALE
2012|2583|B4GALNT1
2013|2584|GALK1
2014|2585|GALK2
2015|2587|GALR1
2016|2588|GALNS
2017|2589|GALNT1
2018|2590|GALNT2
2019|2591|GALNT3
2020|2592|GALT
2021|2593|GAMT
2022|2595|GANC
2023|2596|GAP43
2024|2597|GAPDH
2025|2601|GAPDHP60
2026|2609|GAPDHP67
2027|2611|GAPDHP69
2028|2613|GAPDHP71
2029|2615|LRRC32
2030|2616|GAPDHP1
2031|2617|GARS1
2032|2618|GART
2033|2619|GAS1
2034|2620|GAS2
2035|2621|GAS6
2036|2622|GAS8
2037|2623|GATA1
2038|2624|GATA2
2039|2625|GATA3
2040|2626|GATA4
2041|2627|GATA6
2042|2628|GATM
2043|2629|GBA1
2044|2630|GBAP1
2045|2631|NIPSNAP2
2046|2632|GBE1
2047|2633|GBP1
2048|2634|GBP2
2049|2635|GBP3
2050|2636|GBX1
2051|2637|GBX2
2052|2638|GC
2053|2639|GCDH
2054|2641|GCG
2055|2642|GCGR
2056|2643|GCH1
2057|2644|GCHFR
2058|2645|GCK
2059|2646|GCKR
2060|2647|BLOC1S1
2061|2648|KAT2A
2062|2649|NR6A1
2063|2650|GCNT1
2064|2651|GCNT2
2065|2652|OPN1MW
2066|2653|GCSH
2067|2657|GDF1
2068|2658|GDF2
2069|2660|MSTN
2070|2661|GDF9
2071|2662|GDF10
2072|2664|GDI1
2073|2665|GDI2
2074|2667|GDI2P1
2075|2668|GDNF
2076|2669|GEM
2077|2670|GFAP
2078|2671|GFER
2079|2672|GFI1
2080|2673|GFPT1
2081|2674|GFRA1
2082|2675|GFRA2
2083|2676|GFRA3
2084|2677|GGCX
2085|2678|GGT1
2086|2679|GGT3P
2087|2681|GGTA1
2088|2683|B4GALT1
2089|2686|GGT7
2090|2687|GGT5
2091|2688|GH1
2092|2689|GH2
2093|2690|GHR
2094|2691|GHRH
2095|2692|GHRHR
2096|2693|GHSR
2097|2694|CBLIF
2098|2695|GIP
2099|2696|GIPR
2100|2697|GJA1
2101|2698|GJA1P1
2102|2700|GJA3
2103|2701|GJA4
2104|2702|GJA5
2105|2703|GJA8
2106|2705|GJB1
2107|2706|GJB2
2108|2707|GJB3
2109|2709|GJB5
2110|2710|GK
2111|2712|GK2
2112|2713|GK3
2113|2716|GK4P
2114|2717|GLA
2115|2719|GPC3
2116|2720|GLB1
2117|2729|GCLC
2118|2730|GCLM
2119|2731|GLDC
2120|2732|GLDCP1
2121|2733|GLE1
2122|2734|GLG1
2123|2735|GLI1
2124|2736|GLI2
2125|2737|GLI3
2126|2738|GLI4
2127|2739|GLO1
2128|2740|GLP1R
2129|2741|GLRA1
2130|2742|GLRA2
2131|2743|GLRB
2132|2744|GLS
2133|2745|GLRX
2134|2746|GLUD1
2135|2747|GLUD2
2136|2749|GLUD1P3
2137|2750|GLUD1P4
2138|2751|GLUD1P5
2139|2752|GLUL
2140|2753|GLULP1
2141|2754|GLULP2
2142|2760|GM2A
2143|2761|GM2AP1
2144|2762|GMDS
2145|2764|GMFB
2146|2765|GML
2147|2766|GMPR
2148|2767|GNA11
2149|2768|GNA12
2150|2769|GNA15
2151|2770|GNAI1
2152|2771|GNAI2
2153|2772|GNAI2P1
2154|2773|GNAI3
2155|2774|GNAL
2156|2775|GNAO1
2157|2776|GNAQ
2158|2777|GNAQP1
2159|2778|GNAS
2160|2779|GNAT1
2161|2780|GNAT2
2162|2781|GNAZ
2163|2782|GNB1
2164|2783|GNB2
2165|2784|GNB3
2166|2785|GNG3
2167|2786|GNG4
2168|2787|GNG5
2169|2788|GNG7
2170|2789|GNG5P1
2171|2790|GNG10
2172|2791|GNG11
2173|2792|GNGT1
2174|2793|GNGT2
2175|2794|GNL1
2176|2796|GNRH1
2177|2797|GNRH2
2178|2798|GNRHR
2179|2799|GNS
2180|2800|GOLGA1
2181|2801|GOLGA2
2182|2802|GOLGA3
2183|2803|GOLGA4
2184|2804|GOLGB1
2185|2805|GOT1
2186|2806|GOT2
2187|2810|SFN
2188|2811|GP1BA
2189|2812|GP1BB
2190|2813|GP2
2191|2814|GP5
2192|2815|GP9
2193|2817|GPC1
2194|2819|GPD1
2195|2820|GPD2
2196|2821|GPI
2197|2822|GPLD1
2198|2823|GPM6A
2199|2824|GPM6B
2200|2825|CMKLR2
2201|2826|CCR10
2202|2827|GPR3
2203|2828|GPR4
2204|2829|XCR1
2205|2830|GPR6
2206|2831|NPBWR1
2207|2832|NPBWR2
2208|2833|CXCR3
2209|2834|PRLHR
2210|2835|GPR12
2211|2837|UTS2R
2212|2838|GPR15
2213|2840|GPR17
2214|2841|GPR18
2215|2842|GPR19
2216|2843|GPR20
2217|2844|GPR21
2218|2845|GPR22
2219|2846|LPAR4
2220|2847|MCHR1
2221|2848|GPR25
2222|2849|GPR26
2223|2850|GPR27
2224|2852|GPER1
2225|2853|GPR31
2226|2854|GPR32
2227|2855|GPR32P1
2228|2856|GPR33
2229|2857|GPR34
2230|2859|GPR35
2231|2860|GPR36
2232|2861|GPR37
2233|2862|MLNR
2234|2863|GPR39
2235|2864|FFAR1
2236|2865|FFAR3
2237|2866|GPR42
2238|2867|FFAR2
2239|2868|GRK4
2240|2869|GRK5
2241|2870|GRK6
2242|2871|GRK6P1
2243|2872|MKNK2
2244|2873|GPS1
2245|2874|GPS2
2246|2875|GPT
2247|2876|GPX1
2248|2877|GPX2
2249|2878|GPX3
2250|2879|GPX4
2251|2880|GPX5
2252|2882|GPX7
2253|2884|GPX1P2
2254|2885|GRB2
2255|2886|GRB7
2256|2887|GRB10
2257|2888|GRB14
2258|2889|RAPGEF1
2259|2890|GRIA1
2260|2891|GRIA2
2261|2892|GRIA3
2262|2893|GRIA4
2263|2894|GRID1
2264|2895|GRID2
2265|2896|GRN
2266|2897|GRIK1
2267|2898|GRIK2
2268|2899|GRIK3
2269|2900|GRIK4
2270|2901|GRIK5
2271|2902|GRIN1
2272|2903|GRIN2A
2273|2904|GRIN2B
2274|2905|GRIN2C
2275|2906|GRIN2D
2276|2907|GRINA
2277|2908|NR3C1
2278|2909|ARHGAP35
2279|2910|NR3C1P1
2280|2911|GRM1
2281|2912|GRM2
2282|2913|GRM3
2283|2914|GRM4
2284|2915|GRM5
2285|2916|GRM6
2286|2917|GRM7
2287|2918|GRM8
2288|2919|CXCL1
2289|2920|CXCL2
2290|2921|CXCL3
2291|2922|GRP
2292|2923|PDIA3
2293|2925|GRPR
2294|2926|GRSF1
2295|2928|GSC2
2296|2931|GSK3A
2297|2932|GSK3B
2298|2934|GSN
2299|2935|GSPT1
2300|2936|GSR
2301|2937|GSS
2302|2938|GSTA1
2303|2939|GSTA2
2304|2940|GSTA3
2305|2941|GSTA4
2306|2942|GSTA6P
2307|2944|GSTM1
2308|2946|GSTM2
2309|2947|GSTM3
2310|2948|GSTM4
2311|2949|GSTM5
2312|2950|GSTP1
2313|2951|GSTP1P1
2314|2952|GSTT1
2315|2953|GSTT2
2316|2954|GSTZ1
2317|2956|MSH6
2318|2957|GTF2A1
2319|2958|GTF2A2
2320|2959|GTF2B
2321|2960|GTF2E1
2322|2961|GTF2E2
2323|2962|GTF2F1
2324|2963|GTF2F2
2325|2964|GTF2F2P1
2326|2965|GTF2H1
2327|2966|GTF2H2
2328|2967|GTF2H3
2329|2968|GTF2H4
2330|2969|GTF2I
2331|2970|GTF2IP1
2332|2971|GTF3A
2333|2972|BRF1
2334|2974|GUCY1B2
2335|2975|GTF3C1
2336|2976|GTF3C2
2337|2977|GUCY1A2
2338|2978|GUCA1A
2339|2979|GUCA1B
2340|2980|GUCA2A
2341|2981|GUCA2B
2342|2982|GUCY1A1
2343|2983|GUCY1B1
2344|2984|GUCY2C
2345|2986|GUCY2F
2346|2987|GUK1
2347|2988|GUK2
2348|2989|GULOP
2349|2990|GUSB
2350|2992|GYG1
2351|2993|GYPA
2352|2994|GYPB
2353|2995|GYPC
2354|2996|GYPE
2355|2997|GYS1
2356|2998|GYS2
2357|2999|GZMH
2358|3000|GUCY2D
2359|3001|GZMA
2360|3002|GZMB
2361|3003|GZMK
2362|3004|GZMM
2363|3005|H1-0
2364|3006|H1-2
2365|3007|H1-3
2366|3008|H1-4
2367|3009|H1-5
2368|3010|H1-6
2369|3012|H2AC8
2370|3013|H2AC7
2371|3014|H2AX
2372|3015|H2AZ1
2373|3017|H2BC5
2374|3018|H2BC3
2375|3020|H3-3A
2376|3021|H3-3B
2377|3024|H1-1
2378|3026|HABP2
2379|3028|HSD17B10
2380|3029|HAGH
2381|3030|HADHA
2382|3031|HADHAP1
2383|3032|HADHB
2384|3033|HADH
2385|3034|HAL
2386|3035|HARS1
2387|3036|HAS1
2388|3037|HAS2
2389|3038|HAS3
2390|3039|HBA1
2391|3040|HBA2
2392|3041|HBAP1
2393|3042|HBM
2394|3043|HBB
2395|3044|HBBP1
2396|3045|HBD
2397|3046|HBE1
2398|3047|HBG1
2399|3048|HBG2
2400|3049|HBQ1
2401|3050|HBZ
2402|3051|HBZP1
2403|3052|HCCS
2404|3053|SERPIND1
2405|3054|HCFC1
2406|3055|HCK
2407|3059|HCLS1
2408|3060|HCRT
2409|3061|HCRTR1
2410|3062|HCRTR2
2411|3064|HTT
2412|3065|HDAC1
2413|3066|HDAC2
2414|3067|HDC
2415|3068|HDGF
2416|3069|HDLBP
2417|3070|HELLS
2418|3071|NCKAP1L
2419|3073|HEXA
2420|3074|HEXB
2421|3075|CFH
2422|3077|HFE
2423|3078|CFHR1
2424|3080|CFHR2
2425|3081|HGD
2426|3082|HGF
2427|3083|HGFAC
2428|3084|NRG1
2429|3087|HHEX
2430|3090|HIC1
2431|3091|HIF1A
2432|3092|HIP1
2433|3093|UBE2K
2434|3094|HINT1
2435|3096|HIVEP1
2436|3097|HIVEP2
2437|3098|HK1
2438|3099|HK2
2439|3101|HK3
2440|3104|ZBTB48
2441|3105|HLA-A
2442|3106|HLA-B
2443|3107|HLA-C
2444|3108|HLA-DMA
2445|3109|HLA-DMB
2446|3110|MNX1
2447|3111|HLA-DOA
2448|3112|HLA-DOB
2449|3113|HLA-DPA1
2450|3115|HLA-DPB1
2451|3116|HLA-DPB2
2452|3117|HLA-DQA1
2453|3118|HLA-DQA2
2454|3119|HLA-DQB1
2455|3120|HLA-DQB2
2456|3121|HLA-DQB3
2457|3122|HLA-DRA
2458|3123|HLA-DRB1
2459|3124|HLA-DRB2
2460|3125|HLA-DRB3
2461|3126|HLA-DRB4
2462|3127|HLA-DRB5
2463|3128|HLA-DRB6
2464|3129|HLA-DRB7
2465|3130|HLA-DRB8
2466|3131|HLF
2467|3132|HLA-DRB9
2468|3133|HLA-E
2469|3134|HLA-F
2470|3135|HLA-G
2471|3136|HLA-H
2472|3137|HLA-J
2473|3138|HLA-K
2474|3139|HLA-L
2475|3140|MR1
2476|3141|HLCS
2477|3142|HLX
2478|3145|HMBS
2479|3146|HMGB1
2480|3148|HMGB2
2481|3149|HMGB3
2482|3150|HMGN1
2483|3151|HMGN2
2484|3152|HMGN2P11
2485|3153|HMGN2P12
2486|3155|HMGCL
2487|3156|HMGCR
2488|3157|HMGCS1
2489|3158|HMGCS2
2490|3159|HMGA1
2491|3161|HMMR
2492|3162|HMOX1
2493|3163|HMOX2
2494|3164|NR4A1
2495|3166|HMX1
2496|3167|HMX2
2497|3169|FOXA1
2498|3170|FOXA2
2499|3171|FOXA3
2500|3172|HNF4A
2501|3174|HNF4G
2502|3175|ONECUT1
2503|3176|HNMT
2504|3177|SLC29A2
2505|3178|HNRNPA1
2506|3181|HNRNPA2B1
2507|3182|HNRNPAB
2508|3183|HNRNPC
2509|3184|HNRNPD
2510|3185|HNRNPF
2511|3186|RBMXP1
2512|3187|HNRNPH1
2513|3188|HNRNPH2
2514|3189|HNRNPH3
2515|3190|HNRNPK
2516|3191|HNRNPL
2517|3192|HNRNPU
2518|3195|TLX1
2519|3196|TLX2
2520|3197|HOXA@
2521|3198|HOXA1
2522|3199|HOXA2
2523|3200|HOXA3
2524|3201|HOXA4
2525|3202|HOXA5
2526|3203|HOXA6
2527|3204|HOXA7
2528|3205|HOXA9
2529|3206|HOXA10
2530|3207|HOXA11
2531|3208|HPCA
2532|3209|HOXA13
2533|3210|HOXB@
2534|3211|HOXB1
